Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	NTN5	ENSG00000142233	protein_coding	126147	N	0.350201391768636	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	NUCB1	ENSG00000104805	protein_coding	4924	N	0.38225947950154	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	NUDT19	ENSG00000213965	protein_coding	390916	N	0.369684050256614	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	NUMBL	ENSG00000105245	protein_coding	9253	N	0.0766582492169167	0.596573590279973	0.447711526065277	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	NUP62	ENSG00000213024	protein_coding	23636	N	0.381624312198728	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	1	1
PanCancer	NWD1	ENSG00000188039	protein_coding	284434	N	0.493592958223573	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	NXNL1	ENSG00000171773	protein_coding	115861	N	0.510109976838787	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OAZ1	ENSG00000104904	protein_coding	4946	N	0.28105701120822	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OCEL1	ENSG00000099330	protein_coding	79629	N	0.0858347355690042	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	ODF3L2	ENSG00000181781	protein_coding	284451	N	0.378833677219371	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OLFM2	ENSG00000105088	protein_coding	93145	N	0.569304048913912	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	ONECUT3	ENSG00000205922	protein_coding	390874	N	0.404324565796744	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OPA3	ENSG00000125741	protein_coding	80207	N	0.339118178929354	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR10H1	ENSG00000186723	protein_coding	26539	N	0.596405427313151	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR10H2	ENSG00000171942	protein_coding	26538	N	0.596570642895954	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR10H3	ENSG00000171936	protein_coding	26532	N	0.596558713542951	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	OR10H4	ENSG00000176231	protein_coding	126541	N	0.595800797999947	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR10H5	ENSG00000172519	protein_coding	284433	N	0.596573310577279	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR1I1	ENSG00000094661	protein_coding	126370	N	0.596049352083218	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	OR1M1	ENSG00000170929	protein_coding	125963	N	0.250409073220836	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR2Z1	ENSG00000181733	protein_coding	284383	N	0.176136908775106	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR4F17	ENSG00000176695	protein_coding	81099	N	0.593774565681795	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7A10	ENSG00000127515	protein_coding	390892	N	0.59487430462429	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	OR7A17	ENSG00000185385	protein_coding	26333	N	0.596532234046308	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7A5	ENSG00000188269	protein_coding	26659	N	0.587767477592466	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7C1	ENSG00000127530	protein_coding	26664	N	0.441108972320832	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7C2	ENSG00000127529	protein_coding	26658	N	0.596515415671247	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	OR7D2	ENSG00000188000	protein_coding	162998	N	0.538358627757235	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	OR7D4	ENSG00000174667	protein_coding	125958	N	0.59657298997337	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7E24	ENSG00000237521	protein_coding	26648	N	0.595867375556107	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7G1	ENSG00000161807	protein_coding	125962	N	0.475316386922812	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7G2	ENSG00000170923	protein_coding	390882	N	0.59654730854929	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	OR7G3	ENSG00000170920	protein_coding	390883	N	0.595938552562812	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	OSCAR	ENSG00000273074	protein_coding	126014	N	0.407173328557378	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	P2RY11	ENSG00000244165	protein_coding	5032	N	0.256559051335314	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PAF1	ENSG00000006712	protein_coding	54623	N	0.530203538082718	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PAFAH1B3	ENSG00000079462	protein_coding	5050	N	0.422175461023175	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PAK4	ENSG00000130669	protein_coding	10298	N	0.2086759042592	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PALM	ENSG00000099864	protein_coding	5064	N	0.324158066567123	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PALM3	ENSG00000187867	protein_coding	342979	N	0.514167206116558	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PAPL	ENSG00000183760	protein_coding	390928	N	0.596573590279973	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PBX4	ENSG00000105717	protein_coding	80714	N	0.463041940727943	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PCP2	ENSG00000174788	protein_coding	126006	N	0.53269704651195	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PCSK4	ENSG00000115257	protein_coding	54760	N	0.427536588170172	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PDCD2L	ENSG00000126249	protein_coding	84306	N	0.343718499058188	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PDCD5	ENSG00000105185	protein_coding	9141	N	0.197384158162485	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PDE4A	ENSG00000065989	protein_coding	5141	N	0.494298818432103	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PDE4C	ENSG00000105650	protein_coding	5143	N	0.49930018939345	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PEAK3	ENSG00000188305	protein-coding	374872	N	0.477703283696291	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PEG3	ENSG00000198300	protein_coding	5178	N	0.596572585410132	0.596573590279973	0.447711526065277	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	11	3
PanCancer	PEPD	ENSG00000124299	protein_coding	5184	N	0.542963082152644	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PEX11G	ENSG00000104883	protein_coding	92960	N	0.24718535181527	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PGLS	ENSG00000130313	protein_coding	25796	N	0.410695206013114	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PGLYRP1	ENSG00000008438	protein_coding	8993	N	0.228000275860783	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PGLYRP2	ENSG00000161031	protein_coding	114770	N	0.502379896637463	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PGPEP1	ENSG00000130517	protein_coding	54858	N	0.477244643557795	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PHLDB3	ENSG00000176531	protein_coding	653583	N	0.211579716698292	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PIAS4	ENSG00000105229	protein_coding	51588	N	0.487481488653586	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PIH1D1	ENSG00000104872	protein_coding	55011	N	0.365800199890149	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PIK3R2	ENSG00000268173	protein_coding	5296	N	0.347064647763592	0.596573590279973	0.447711526065277	N	TSG	N	N	N	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	11	3
PanCancer	PIN1	ENSG00000127445	protein_coding	5300	N	0.0352106703273668	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	1	1
PanCancer	PIP5K1C	ENSG00000186111	protein_coding	23396	N	0.34837554875993	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PKN1	ENSG00000123143	protein_coding	5585	N	0.353595897995434	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLA2G4C	ENSG00000105499	protein_coding	8605	N	0.424906212324659	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLAUR	ENSG00000011422	protein_coding	5329	N	0.475192990446412	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLD3	ENSG00000105223	protein_coding	23646	N	0.359291630144592	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLEKHA4	ENSG00000105559	protein_coding	57664	N	0.461066005471499	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLEKHF1	ENSG00000166289	protein_coding	79156	N	0.456584377934161	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLEKHG2	ENSG00000090924	protein_coding	64857	N	0.486318744744999	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLEKHJ1	ENSG00000104886	protein_coding	55111	N	0.238563016765956	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PLIN3	ENSG00000105355	protein_coding	10226	N	0.459814496265798	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLIN4	ENSG00000167676	protein_coding	729359	N	0.506867978353725	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLIN5	ENSG00000214456	protein_coding	440503	N	0.410128664452847	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLPP2	ENSG00000141934	protein-coding	8612	N	0.530014159675486	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PLPPR2	ENSG00000105520	protein-coding	64748	N	0.562106928460332	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLPPR3	ENSG00000129951	protein-coding	79948	N	0.215121424873227	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PLVAP	ENSG00000130300	protein_coding	83483	N	0.551660699113496	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PNKP	ENSG00000039650	protein_coding	11284	N	0.490844715443297	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PNMA8A	ENSG00000182013	protein-coding	55228	N	0.372736691596769	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PNMA8B	ENSG00000204851	protein-coding	57469	N	0.578700933355405	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PNMAL1	ENSG00000182013	protein_coding	55228	N	0.596571198916248	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PNMAL2	ENSG00000204851	protein_coding	57469	N	0.596573590279973	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PNPLA6	ENSG00000032444	protein_coding	10908	N	0.553135559215988	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PODNL1	ENSG00000132000	protein_coding	79883	N	0.10883737194769	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	POLD1	ENSG00000062822	protein_coding	5424	Y	0.370424872010394	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	POLR2E	ENSG00000099817	protein_coding	5434	N	0.444511500621088	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	POLR2I	ENSG00000105258	protein_coding	5438	N	0.343806911701906	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	POLRMT	ENSG00000099821	protein_coding	5442	N	0.258482061736705	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	POP4	ENSG00000105171	protein_coding	10775	N	0.543940305131691	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	POU2F2	ENSG00000028277	protein_coding	5452	N	0.075657002803468	0.596573590279973	0.447711526065277	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	11	3
PanCancer	PPAN	ENSG00000130810	protein_coding	56342	N	0.456293675654742	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPAN-P2RY11	ENSG00000243207	protein-coding	692312	N	0.45419910235394	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPAP2C	ENSG00000141934	protein_coding	8612	N	0.596573590279973	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PPFIA3	ENSG00000177380	protein_coding	8541	N	0.33594058185218	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPM1N	ENSG00000213889	protein_coding	147699	N	0.263234703889557	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPP1R12C	ENSG00000125503	protein_coding	54776	N	0.445861980014223	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPP1R13L	ENSG00000104881	protein_coding	10848	N	0.467589321719484	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	1	1
PanCancer	PPP1R14A	ENSG00000167641	protein_coding	94274	N	0.154459425966925	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	1	1
PanCancer	PPP1R15A	ENSG00000087074	protein_coding	23645	N	0.344446932028994	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PPP2R1A	ENSG00000105568	protein_coding	5518	Y	1.00813862778032e-05	0.000603700609362877	0.758354431249837	1	TSG	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	50	4
PanCancer	PPP5C	ENSG00000011485	protein_coding	5536	N	0.507309906700525	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PPP6R1	ENSG00000105063	protein_coding	22870	N	0.301758685511818	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRAM1	ENSG00000133246	protein_coding	84106	N	0.363991484505803	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRDX2	ENSG00000167815	protein_coding	7001	N	0.362784075924029	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRKACA	ENSG00000072062	protein_coding	5566	Y	0.43188124407192	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PRKCG	ENSG00000126583	protein_coding	5582	N	0.357854046192633	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRKCSH	ENSG00000130175	protein_coding	5589	N	0.596573590279973	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PRKD2	ENSG00000105287	protein_coding	25865	N	0.406097717621019	0.596573590279973	0.447711526065277	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	PRMT1	ENSG00000126457	protein_coding	3276	N	0.500619001682807	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRODH2	ENSG00000250799	protein_coding	58510	N	0.26487127772057	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PROSER3	ENSG00000167595	protein-coding	148137	N	0.223040404588772	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRPF31	ENSG00000273224	protein_coding	26121	N	0.3828054502879	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRR12	ENSG00000126464	protein_coding	57479	N	0.295712527804058	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRR19	ENSG00000188368	protein_coding	284338	N	0.546126506961595	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRR22	ENSG00000212123	protein_coding	163154	N	0.479802933098211	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PRR24	ENSG00000257704	protein_coding	255783	N	0.596573590279973	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRRG2	ENSG00000126460	protein_coding	5639	N	0.396301118791162	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PRSS57	ENSG00000185198	protein_coding	400668	N	0.367100850169842	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRTN3	ENSG00000196415	protein_coding	5657	N	0.265712795436294	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PRX	ENSG00000105227	protein_coding	57716	N	0.490529525775154	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	N	1	1
PanCancer	PSENEN	ENSG00000205155	protein_coding	55851	N	0.491997665707916	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG1	ENSG00000231924	protein_coding	5669	N	0.278393048050893	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG11	ENSG00000243130	protein_coding	5680	N	0.270193724437628	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG2	ENSG00000242221	protein_coding	5670	N	0.387869743733859	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG3	ENSG00000221826	protein_coding	5671	N	0.440755115923819	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG4	ENSG00000243137	protein_coding	5672	N	0.150299046462088	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	2	2
PanCancer	PSG5	ENSG00000204941	protein_coding	5673	N	0.574966950432672	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG6	ENSG00000170848	protein_coding	5675	N	0.27010150087562	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG7	ENSG00000221878	polymorphic_pseudogene	5676	N	0.223466196592808	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG8	ENSG00000124467	protein_coding	440533	N	0.217709136137121	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSG9	ENSG00000183668	protein_coding	5678	N	0.242145122975915	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSMC4	ENSG00000013275	protein_coding	5704	N	0.32861883067509	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PSMD8	ENSG00000099341	protein_coding	5714	N	0.444600227685195	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PSPN	ENSG00000125650	protein_coding	5623	N	0.323783107028091	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PTBP1	ENSG00000011304	protein_coding	5725	N	0.328185278691243	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	PTGER1	ENSG00000160951	protein_coding	5731	N	0.185422355504133	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	PTGIR	ENSG00000160013	protein_coding	5739	N	0.437407915917094	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PTH2	ENSG00000142538	protein_coding	113091	N	0.0590800910998601	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	1	1
PanCancer	PTOV1	ENSG00000104960	protein_coding	53635	N	0.241389677908185	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PTPRH	ENSG00000080031	protein_coding	5794	N	0.399187342978714	0.596573590279973	0.447711526065277	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	PTPRS	ENSG00000105426	protein_coding	5802	N	0.182417784085099	0.596573590279973	0.447711526065277	N	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	10	2
