Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	SCRN2	ENSG00000141295	protein_coding	90507	N	0.462724542771584	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SDF2	ENSG00000132581	protein_coding	6388	N	0.32285897087606	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SDK2	ENSG00000069188	protein_coding	54549	N	0.258933567059374	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SEBOX	ENSG00000263225	protein_coding	645832	N	0.441736603026887	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SEC14L1	ENSG00000129657	protein_coding	6397	N	0.409980081670063	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SECTM1	ENSG00000141574	protein_coding	6398	N	0.286962956300355	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SENP3	ENSG00000161956	protein_coding	26168	N	0.212063404073421	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SEPT4	ENSG00000108387	protein_coding	5414	N	0.506999526571848	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	SEPT9	ENSG00000261843	protein_coding	10801	N	0.406743706030876	0.596573590279973	0.46618351258099	2	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	11	3
PanCancer	SERPINF1	ENSG00000132386	protein_coding	5176	N	0.130412886480526	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SERPINF2	ENSG00000167711	protein_coding	5345	N	0.219588305672181	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SEZ6	ENSG00000063015	protein_coding	124925	N	0.36064568216118	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SGCA	ENSG00000108823	protein_coding	6442	N	0.248587043635626	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SGK494	ENSG00000167524	protein_coding	124923	N	0.410685872896646	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SGSH	ENSG00000181523	protein_coding	6448	N	0.101968369529739	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SGSM2	ENSG00000141258	protein_coding	9905	N	0.292101736454908	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SHBG	ENSG00000129214	protein_coding	6462	N	0.420935696174355	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SHISA6	ENSG00000188803	protein_coding	388336	N	0.460901403649555	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SHMT1	ENSG00000176974	protein_coding	6470	N	0.141089182246335	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	1	1
PanCancer	SHPK	ENSG00000197417	protein_coding	23729	N	0.430757698906959	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SIRT7	ENSG00000187531	protein_coding	51547	N	0.464398346155035	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SKA2	ENSG00000182628	protein_coding	348235	N	0.152922954450567	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SKAP1	ENSG00000141293	protein_coding	8631	N	0.343340724283239	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC13A2	ENSG00000262654	protein_coding	9058	N	0.517412799303346	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC13A5	ENSG00000141485	protein_coding	284111	N	0.157423068590367	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC16A11	ENSG00000174326	protein_coding	162515	N	0.23143288840928	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC16A13	ENSG00000174327	protein_coding	201232	N	0.241785340433702	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC16A3	ENSG00000141526	protein_coding	9123	N	0.16780928379584	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC16A5	ENSG00000170190	protein_coding	9121	N	0.385248840390611	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC16A6	ENSG00000108932	protein_coding	9120	N	0.217144997514205	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC25A10	ENSG00000183048	protein_coding	1468	N	0.0140648231237011	0.59608881961267	0.466242643439366	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SLC25A11	ENSG00000108528	protein_coding	8402	N	0.45986048826607	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC25A19	ENSG00000125454	protein_coding	60386	N	0.408031013044884	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC25A35	ENSG00000125434	protein_coding	399512	N	0.274063183709062	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC25A39	ENSG00000013306	protein_coding	51629	N	0.36247417722167	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC26A11	ENSG00000181045	protein_coding	284129	N	0.221730359373466	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC2A4	ENSG00000181856	protein_coding	6517	N	0.409005254104241	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SLC35B1	ENSG00000121073	protein_coding	10237	N	0.332829373587257	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC35G3	ENSG00000164729	protein_coding	146861	N	0.162168868027766	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC35G6	ENSG00000259224	protein_coding	643664	N	0.225750002778389	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC38A10	ENSG00000157637	protein_coding	124565	N	0.365506902992967	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SLC39A11	ENSG00000133195	protein_coding	201266	N	0.311874659092089	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC43A2	ENSG00000167703	protein_coding	124935	N	0.434140887406568	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC46A1	ENSG00000262186	protein_coding	113235	N	0.37659473238659	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC47A1	ENSG00000142494	protein_coding	55244	N	0.448130808036045	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC47A2	ENSG00000180638	protein_coding	146802	N	0.371765462902117	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC4A1	ENSG00000004939	protein_coding	6521	N	0.474194619078173	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC52A1	ENSG00000132517	protein_coding	55065	N	0.54693779974977	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC5A10	ENSG00000154025	protein_coding	125206	N	0.245017418003388	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC6A4	ENSG00000108576	protein_coding	6532	N	0.43278831065815	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLC9A3R1	ENSG00000109062	protein_coding	9368	N	0.0881532450487875	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	SLFN11	ENSG00000172716	protein_coding	91607	N	0.525212222240709	0.596573590279973	0.46618351258099	N	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	SLFN12	ENSG00000172123	protein_coding	55106	N	0.352629507485258	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLFN12L	ENSG00000205045	protein_coding	100506736	N	0.315362267446141	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLFN13	ENSG00000154760	protein_coding	146857	N	0.385445655533787	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLFN14	ENSG00000236320	protein_coding	342618	N	0.558750981244057	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SLFN5	ENSG00000166750	protein_coding	162394	N	0.253388253234938	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SMARCD2	ENSG00000108604	protein_coding	6603	N	0.32733295931329	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SMARCE1	ENSG00000073584	protein_coding	6605	Y	0.0545755456435009	0.596573590279973	0.46618351258099	1	Oncogene/TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SMCR8	ENSG00000176994	protein_coding	140775	N	0.163578551432408	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SMG6	ENSG00000070366	protein_coding	23293	N	0.545985505898817	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	SMG8	ENSG00000167447	protein_coding	55181	N	0.369035377771732	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SMTNL2	ENSG00000188176	protein_coding	342527	N	0.0827483443131283	0.596573590279973	0.46618351258099	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	N	N	12	3
PanCancer	SMURF2	ENSG00000262909	protein_coding	64750	N	0.307597823317481	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N	N	N	Y	N	2	2
PanCancer	SMYD4	ENSG00000186532	protein_coding	114826	N	0.512453616393532	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	1	1
PanCancer	SNF8	ENSG00000159210	protein_coding	11267	N	0.283860234837746	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	0	0
PanCancer	SNX11	ENSG00000002919	protein_coding	29916	N	0.328302068400245	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SOCS3	ENSG00000184557	protein_coding	9021	N	0.545426523279712	0.596573590279973	0.46618351258099	N	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	11	3
PanCancer	SOCS7	ENSG00000261413	protein_coding	30837	N	0.409382882061141	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SOST	ENSG00000167941	protein_coding	50964	N	0.331593293858202	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SOX15	ENSG00000129194	protein_coding	6665	N	0.220710277987753	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	1	1
PanCancer	SOX9	ENSG00000125398	protein_coding	6662	Y	3.70168664933723e-05	0.00500585704499777	0.785210413114657	N	Oncogene/TSG	Y	Y	TSG	Pssible_TSG	N	Y	N	N	N	N	N	Y	Y	Y	Y	Y	36	4
PanCancer	SP2	ENSG00000167182	protein_coding	6668	N	0.245633506890442	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SP6	ENSG00000189120	protein_coding	80320	N	0.10565853783913	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SPACA3	ENSG00000141316	protein_coding	124912	N	0.117089438802067	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPAG5	ENSG00000076382	protein_coding	10615	N	0.438949662216011	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	SPAG7	ENSG00000091640	protein_coding	9552	N	0.432063823547327	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPAG9	ENSG00000008294	protein_coding	9043	N	0.281208499065678	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	2	2
PanCancer	SPATA20	ENSG00000006282	protein_coding	64847	N	0.29762295349378	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPATA22	ENSG00000141255	protein_coding	84690	N	0.311151742529811	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPATA32	ENSG00000184361	protein_coding	124783	N	0.566010750912508	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPDYE4	ENSG00000183318	protein_coding	388333	N	0.509562068791065	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SPECC1	ENSG00000128487	protein_coding	92521	N	0.399605187513472	0.596573590279973	0.46618351258099	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	10	2
PanCancer	SPEM1	ENSG00000181323	protein_coding	374768	N	0.479854703621396	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPEM2	ENSG00000184560	protein-coding	201243	N	0.541222953596582	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPHK1	ENSG00000176170	protein_coding	8877	N	0.413489633351262	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPNS2	ENSG00000183018	protein_coding	124976	N	0.525713425899093	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SPNS3	ENSG00000182557	protein_coding	201305	N	0.402099345874502	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SPOP	ENSG00000121067	protein_coding	8405	Y	0	0	1	1	TSG	Y	Y	Oncogene	Oncogene	Y	Y	N	Y	N	N	N	Y	Y	Y	Y	N	48	4
PanCancer	SPPL2C	ENSG00000185294	protein_coding	162540	N	0.5278362594258	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SRCIN1	ENSG00000262199	protein_coding	80725	N	0.363621146595826	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SREBF1	ENSG00000072310	protein_coding	6720	N	0.223549255932053	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	1	1
PanCancer	SRP68	ENSG00000167881	protein_coding	6730	N	0.271067505514097	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	1	1
PanCancer	SRR	ENSG00000167720	protein_coding	63826	N	0.236999845289562	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	SRSF1	ENSG00000136450	protein_coding	6426	N	0	0	1	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	11	3
PanCancer	SRSF2	ENSG00000161547	protein_coding	6427	Y	0.0661562672906258	0.596573590279973	0.46618351258099	1	Y	N	N	Oncogene	N	N	N	Y	N	Y	Y	N	N	Y	N	Y	N	25	4
PanCancer	SSH2	ENSG00000141298	protein_coding	85464	N	0.199255726165162	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SSTR2	ENSG00000180616	protein_coding	6752	N	0.278717507318076	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	ST6GALNAC1	ENSG00000070526	protein_coding	55808	N	0.493218946740959	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	ST6GALNAC2	ENSG00000070731	protein_coding	10610	N	0.400990508478729	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	STAC2	ENSG00000141750	protein_coding	342667	N	0.41580477747226	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STARD3	ENSG00000131748	protein_coding	10948	N	0.144602027804007	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STAT3	ENSG00000168610	protein_coding	6774	Y	0.00635160161071439	0.37813325041046	0.499427986626592	1	Oncogene	N	Y	N	N	Y	N	Y	Y	N	N	Y	N	Y	N	Y	Y	35	4
PanCancer	STAT5A	ENSG00000126561	protein_coding	6776	N	0.285313005770836	0.596573590279973	0.46618351258099	N	Oncogene	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	11	3
PanCancer	STAT5B	ENSG00000173757	protein_coding	6777	Y	0.144826272389226	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	STH	ENSG00000256762	protein_coding	246744	N	0.438771881673212	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	STRA13	ENSG00000169689	protein_coding	201254	N	0.534660014354155	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	STRADA	ENSG00000266173	protein_coding	92335	N	0.246667998364715	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	1	1
PanCancer	STX8	ENSG00000170310	protein_coding	9482	N	0.307902206789802	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	STXBP4	ENSG00000166263	protein_coding	252983	N	0.436218198501505	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SUMO2	ENSG00000188612	protein_coding	6613	N	0.323203715580588	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	SUPT4H1	ENSG00000213246	protein_coding	6827	N	0.394430537382039	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	0	0
PanCancer	SUPT6H	ENSG00000109111	protein_coding	6830	N	0.253638884076491	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SUZ12	ENSG00000178691	protein_coding	23512	Y	0.118901506483105	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	Y	Y	Y	Y	N	N	Y	N	N	N	Y	Y	25	4
PanCancer	SYNGR2	ENSG00000108639	protein_coding	9144	N	0.488186132211933	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	SYNRG	ENSG00000006114	protein_coding	11276	N	0.374164775101044	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TAC4	ENSG00000176358	protein_coding	255061	N	0.120147323797713	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TACO1	ENSG00000136463	protein_coding	51204	N	0.401183620179728	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TADA2A	ENSG00000108264	protein_coding	6871	N	0.479574765742728	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TAF15	ENSG00000270647	protein_coding	8148	Y	0.0971056403016899	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	TANC2	ENSG00000170921	protein_coding	26115	N	0.483461035008288	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TAOK1	ENSG00000160551	protein_coding	57551	N	0.00443307991106331	0.29390744085686	0.517816886620977	N	N	N	Y	N	N	N	Y	N	N	N	N	Y	N	N	N	Y	N	12	3
PanCancer	TAX1BP3	ENSG00000213977	protein_coding	30851	N	0.223783859419512	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TBC1D16	ENSG00000167291	protein_coding	125058	N	0.211889890022399	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBC1D26	ENSG00000214946	protein_coding	353149	N	0.188950829052201	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TBC1D28	ENSG00000189375	protein_coding	254272	N	0.300523406545016	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBC1D29	ENSG00000266733	protein_coding	26083	N	0.0143672409385636	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TBC1D3	ENSG00000274611	protein-coding	729873	N	0.477569953597071	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	1	1
PanCancer	TBC1D3B	ENSG00000260069	protein_coding	414059	N	0.567583772923834	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N	1	1
PanCancer	TBC1D3C	ENSG00000278299	protein-coding	414060	N	0.388842344107395	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	1	1
PanCancer	TBC1D3F	ENSG00000275954	protein-coding	84218	N	0.478767480550404	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TBC1D3G	ENSG00000260287	protein-coding	101060321	N	0.517572487912263	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TBC1D3H	ENSG00000274226	protein-coding	729877	N	0.367306323794242	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
PanCancer	TBCD	ENSG00000141556	protein_coding	6904	N	0.382862036328957	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	0	0
PanCancer	TBKBP1	ENSG00000198933	protein_coding	9755	N	0.518325811192375	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBX2	ENSG00000121068	protein_coding	6909	N	0.228982643598837	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	1	1
PanCancer	TBX21	ENSG00000073861	protein_coding	30009	N	0.459049905131898	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TBX4	ENSG00000121075	protein_coding	9496	N	0.069782403757988	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TCAP	ENSG00000173991	protein_coding	8557	N	0.213971732377484	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TEFM	ENSG00000172171	protein_coding	79736	N	0.519823955957814	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	0	0
PanCancer	TEKT1	ENSG00000167858	protein_coding	83659	N	0.493282035415155	0.596573590279973	0.46618351258099	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	0
